MoMo更新,#genre#
2026-01-02 02:48:15,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8

上海电信,#genre#
凤凰中文,http://183.220.107.138:4022/udp/239.93.0.162:2192
凤凰资讯,http://183.220.107.138:4022/udp/239.93.0.118:2191
CCTV-1综合,http://183.220.107.138:4022/udp/239.93.0.184:5140
CCTV-2财经,http://183.220.107.138:4022/udp/239.93.1.23:6000
CCTV-3综艺,http://183.220.107.138:4022/udp/239.93.1.11:2223
CCTV-4中文国际,http://183.220.107.138:4022/udp/239.93.1.105:5140
CCTV-5体育,http://183.220.107.138:4022/udp/239.93.42.37:5140
CCTV-6电影,http://183.220.107.138:4022/udp/239.93.1.13:2226
CCTV-7国防军事,http://183.220.107.138:4022/udp/239.93.1.67:5140
CCTV-8电视剧,http://183.220.107.138:4022/udp/239.93.42.39:5140
CCTV-9纪录,http://183.220.107.138:4022/udp/239.93.1.24:5140
CCTV-10科教,http://183.220.107.138:4022/udp/239.93.1.28:5140
CCTV-11戏曲,http://183.220.107.138:4022/udp/239.93.0.102:5140
CCTV-12社会与法,http://183.220.107.138:4022/udp/239.93.1.30:8124
CCTV-13新闻,http://183.220.107.138:4022/udp/239.93.0.66:5140
CCTV-14少儿,http://183.220.107.138:4022/udp/239.93.1.29:6000
CCTV-15音乐,http://183.220.107.138:4022/udp/239.93.0.103:5140
CCTV-17农业农村,http://183.220.107.138:4022/udp/239.93.0.92:5140
CCTV-5+体育赛事,http://183.220.107.138:4022/udp/239.93.1.36:8004
湖南卫视,http://183.220.107.138:4022/udp/239.93.0.88:5140
江苏卫视,http://183.220.107.138:4022/udp/239.93.0.89:5140
浙江卫视,http://183.220.107.138:4022/udp/239.93.0.124:5140
东方卫视,http://183.220.107.138:4022/udp/239.93.0.123:5140
北京卫视,http://183.220.107.138:4022/udp/239.93.0.180:5140
深圳卫视,http://183.220.107.138:4022/udp/239.93.0.182:5140
广东卫视,http://183.220.107.138:4022/udp/239.93.0.181:5140
天津卫视,http://183.220.107.138:4022/udp/239.93.0.167:5140
山东卫视,http://183.220.107.138:4022/udp/239.93.0.168:5140
江西卫视,http://183.220.107.138:4022/udp/239.93.0.134:5140
东南卫视,http://183.220.107.138:4022/udp/239.93.0.42:5140
黑龙江卫视,http://183.220.107.138:4022/udp/239.93.0.183:5140
重庆卫视,http://183.220.107.138:4022/udp/239.93.1.107:5140
贵州卫视,http://183.220.107.138:4022/udp/239.93.0.131:5140
湖北卫视,http://183.220.107.138:4022/udp/239.93.0.250:5140
安徽卫视,http://183.220.107.138:4022/udp/239.93.1.106:5140
河北卫视,http://183.220.107.138:4022/udp/239.93.0.132:5140
辽宁卫视,http://183.220.107.138:4022/udp/239.93.1.108:5140
云南卫视,http://183.220.107.138:4022/udp/239.93.1.174:5140
河南卫视,http://183.220.107.138:4022/udp/239.93.42.45:5140
广西卫视,http://183.220.107.138:4022/udp/239.93.42.46:5140
云南卫视,http://183.220.107.138:4022/udp/239.93.0.174:5140
吉林卫视,http://183.220.107.138:4022/udp/239.93.0.248:5140
甘肃卫视,http://183.220.107.138:4022/udp/239.93.0.81:5140
陕西卫视,http://183.220.107.138:4022/udp/239.93.0.143:5140
CGTN英语,http://183.220.107.138:4022/udp/239.93.0.104:5140
CGTN西班牙语,http://183.220.107.138:4022/udp/239.93.42.49:5140
CGTN法语,http://183.220.107.138:4022/udp/239.93.42.50:5140
CETV-1,http://183.220.107.138:4022/udp/239.93.1.111:5140

天津联通,#genre#
天津卫视,http://111.162.204.64:8686/rtp/225.1.1.111:5002
CCTV-1综合,http://111.162.204.64:8686/rtp/225.1.1.120:5002
CCTV-2财经,http://111.162.204.64:8686/rtp/225.1.1.133:5002
CCTV-3综艺,http://111.162.204.64:8686/rtp/225.1.1.158:5002
CCTV-4中文国际,http://111.162.204.64:8686/rtp/225.1.1.150:5002
CCTV-5体育,http://111.162.204.64:8686/rtp/225.1.1.160:5002
CCTV-5+体育赛事,http://111.162.204.64:8686/rtp/225.1.1.121:5002
CCTV-6电影,http://111.162.204.64:8686/rtp/225.1.1.195:5002
CCTV-7国防军事,http://111.162.204.64:8686/rtp/225.1.1.138:5002
CCTV-8电视剧,http://111.162.204.64:8686/rtp/225.1.1.196:5002
CCTV-9纪录,http://111.162.204.64:8686/rtp/225.1.1.119:5002
CCTV-10科教,http://111.162.204.64:8686/rtp/225.1.1.140:5002
CCTV-11戏曲,http://111.162.204.64:8686/rtp/225.1.2.192:5002
CCTV-12社会与法,http://111.162.204.64:8686/rtp/225.1.1.142:5002
CCTV-13新闻,http://111.162.204.64:8686/rtp/225.1.2.193:5002
CCTV-14少儿,http://111.162.204.64:8686/rtp/225.1.1.144:5002
CCTV-15音乐,http://111.162.204.64:8686/rtp/225.1.2.194:5002
CCTV-16奥林匹克,http://111.162.204.64:8686/rtp/225.1.2.237:5002
CCTV-17农业农村,http://111.162.204.64:8686/rtp/225.1.2.52:5002
安徽卫视,http://111.162.204.64:8686/rtp/225.1.1.127:5002
北京卫视,http://111.162.204.64:8686/rtp/225.1.1.113:5002
浙江卫视,http://111.162.204.64:8686/rtp/225.1.1.112:5002
东方卫视,http://111.162.204.64:8686/rtp/225.1.2.31:5002
广东卫视,http://111.162.204.64:8686/rtp/225.1.1.116:5002
广西卫视,http://111.162.204.64:8686/rtp/225.1.2.81:5002
湖北卫视,http://111.162.204.64:8686/rtp/225.1.1.147:5002
湖南卫视,http://111.162.204.64:8686/rtp/225.1.1.114:5002
吉林卫视,http://111.162.204.64:8686/rtp/225.1.2.26:5002
江苏卫视,http://111.162.204.64:8686/rtp/225.1.1.126:5002
四川卫视,http://111.162.204.64:8686/rtp/225.1.1.123:5002
重庆卫视,http://111.162.204.64:8686/rtp/225.1.1.155:5002
江西卫视,http://111.162.204.64:8686/rtp/225.1.2.29:5002
辽宁卫视,http://111.162.204.64:8686/rtp/225.1.1.154:5002
深圳卫视,http://111.162.204.64:8686/rtp/225.1.1.117:5002
贵州卫视,http://111.162.204.64:8686/rtp/225.1.2.28:5002
海南卫视,http://111.162.204.64:8686/rtp/225.1.2.82:5002
河北卫视,http://111.162.204.64:8686/rtp/225.1.2.27:5002
河南卫视,http://111.162.204.64:8686/rtp/225.1.2.61:5002
黑龙江卫视,http://111.162.204.64:8686/rtp/225.1.1.115:5002
内蒙古卫视,http://111.162.204.64:8686/rtp/225.1.1.32:5002
宁夏卫视,http://111.162.204.64:8686/rtp/225.1.1.56:5002
青海卫视,http://111.162.204.64:8686/rtp/225.1.1.54:5002
山西卫视,http://111.162.204.64:8686/rtp/225.1.1.50:5002
陕西卫视,http://111.162.204.64:8686/rtp/225.1.1.41:5002
甘肃卫视,http://111.162.204.64:8686/rtp/225.1.1.30:5002
云南卫视,http://111.162.204.64:8686/rtp/225.1.1.61:5002
西藏卫视,http://111.162.204.64:8686/rtp/225.1.1.51:5002
新疆卫视,http://111.162.204.64:8686/rtp/225.1.1.35:5002
三沙卫视,http://111.162.204.64:8686/rtp/225.1.2.181:5002
兵团卫视,http://111.162.204.64:8686/rtp/225.1.1.57:5002
中国交通,http://111.162.204.64:8686/rtp/225.1.2.57:5002
CETV早期教育,http://111.162.204.64:8686/rtp/225.1.2.207:5002
CGTN英语,http://111.162.204.64:8686/rtp/225.1.1.27:5002
CGTN纪录,http://111.162.204.64:8686/rtp/225.1.1.55:5002

